CustomerKey,Age,Gender,EnglishEducation,EnglishOccupation,HouseOwner,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,Region,StateProvinceName,City,PostalCode,TotalChildren,YearlyIncome,BikeBuyer,IncomeCategory,ManagerialSegment
18274,37,Woman,Bachelors,Professional,Owner,Married,0,4,Pacific,New South Wales,Newcastle,2300,4,90000,No,High,Warm High Value
18275,48,Woman,Partial College,Skilled Manual,Tenant,Single,1,0,Pacific,Queensland,Gold Coast,4217,1,70000,Yes,Unknown,Win-back
18276,42,Woman,Bachelors,Professional,Owner,Single,1,0,Pacific,Victoria,Cranbourne,3977,1,60000,Yes,Moderate,Win-back
18277,48,Man,Bachelors,Professional,Owner,Married,1,0,Pacific,Queensland,Hawthorne,4171,1,60000,Yes,Moderate,Warm High Value
18278,49,Man,Partial College,Skilled Manual,Owner,Married,1,0,Pacific,Victoria,Sunbury,3429,1,60000,No,Moderate,Win-back
18279,49,Woman,Partial College,Skilled Manual,Owner,Single,1,0,Pacific,New South Wales,Wollongong,2500,1,60000,No,Moderate,Active
18280,49,Man,Partial College,Skilled Manual,Owner,Married,1,0,Pacific,Tasmania,Hobart,7001,1,60000,No,Moderate,Active
18281,37,Woman,Partial College,Skilled Manual,Tenant,Single,1,0,Pacific,New South Wales,Milsons Point,2061,1,60000,Yes,Moderate,Warm High Value
18282,43,Woman,Bachelors,Professional,Tenant,Single,1,0,Pacific,Queensland,Gold Coast,4217,0,100000,No,High,Warm
18283,44,Woman,Bachelors,Professional,Tenant,Single,1,0,Pacific,Tasmania,Hobart,7001,0,100000,No,High,Active
18284,44,Man,Bachelors,Professional,Tenant,Single,1,0,Pacific,Tasmania,Hobart,7001,0,100000,Yes,High,Win-back
18285,50,Man,Partial College,Skilled Manual,Owner,Married,1,0,Pacific,New South Wales,Newcastle,2300,1,60000,No,Moderate,Warm
18286,39,Woman,Partial College,Skilled Manual,Owner,Married,1,0,Pacific,Queensland,Caloundra,4551,1,60000,No,Moderate,Active
18287,77,Woman,Bachelors,Professional,Owner,Married,1,0,Pacific,New South Wales,Lavender Bay,2060,2,40000,No,Moderate,Win-back
18288,45,Woman,Bachelors,Professional,Tenant,Single,1,0,Pacific,New South Wales,Goulburn,2580,0,70000,Yes,Unknown,Win-back
18289,45,Woman,Bachelors,Professional,Owner,Married,4,5,Pacific,New South Wales,Milsons Point,2061,5,80000,No,High,Active
18290,40,Woman,Bachelors,Professional,Tenant,Single,1,0,Pacific,New South Wales,Darlinghurst,2010,0,70000,No,Unknown,Warm
18291,46,Woman,Bachelors,Professional,Tenant,Single,1,0,Pacific,Victoria,Melton,3337,0,70000,No,Unknown,Warm
18292,40,Man,Bachelors,Professional,Tenant,Single,1,0,Pacific,Victoria,South Melbourne,3205,0,70000,No,Unknown,Warm High Value
18293,51,Man,Bachelors,Professional,Owner,Married,1,0,Pacific,Queensland,Rockhampton,4700,1,90000,No,High,Almost Lost
18294,51,Woman,Bachelors,Professional,Owner,Married,1,0,Pacific,Victoria,Sunbury,3429,1,90000,No,High,Active
18295,51,Woman,Bachelors,Professional,Owner,Married,1,0,Pacific,Queensland,Brisbane,4000,2,90000,No,High,Win-back
18296,47,Woman,Bachelors,Professional,Tenant,Single,1,0,Pacific,New South Wales,Coffs Harbour,2450,0,70000,Yes,Unknown,Win-back
18297,41,Woman,Bachelors,Professional,Tenant,Single,2,0,Pacific,New South Wales,Milsons Point,2061,0,70000,Yes,Unknown,Win-back
18298,42,Man,Bachelors,Professional,Owner,Single,2,4,Pacific,New South Wales,North Ryde,2113,5,70000,No,Unknown,Win-back
18299,48,Man,Partial College,Skilled Manual,Owner,Married,2,4,Pacific,Queensland,Townsville,4810,5,70000,No,Unknown,Warm
18300,49,Woman,Partial College,Skilled Manual,Owner,Married,1,0,Pacific,South Australia,Cloverdale,6105,1,60000,No,Moderate,Win-back
18301,52,Woman,Bachelors,Management,Tenant,Single,1,0,Pacific,Victoria,Sunbury,3429,2,90000,Yes,High,Win-back
18302,46,Man,Bachelors,Management,Tenant,Single,1,0,Pacific,Victoria,Cranbourne,3977,2,90000,Yes,High,Win-back
18303,52,Man,Bachelors,Management,Tenant,Single,1,0,Pacific,New South Wales,North Sydney,2055,2,90000,Yes,High,Win-back
18304,53,Woman,Partial College,Skilled Manual,Owner,Single,1,0,Pacific,New South Wales,Silverwater,2264,1,70000,No,Unknown,Active
18305,74,Man,Bachelors,Management,Owner,Married,1,0,Pacific,Victoria,Warrnambool,3280,2,40000,No,Moderate,Warm
18306,39,Woman,Partial College,Skilled Manual,Tenant,Married,3,4,Pacific,Victoria,Melbourne,3000,5,70000,No,Unknown,Win-back
18307,54,Woman,Partial College,Skilled Manual,Owner,Single,1,0,Pacific,New South Wales,Goulburn,2580,1,70000,Yes,Unknown,Win-back
18308,49,Woman,Partial College,Skilled Manual,Owner,Single,1,0,Pacific,Victoria,South Melbourne,3205,1,70000,Yes,Unknown,Win-back
18309,54,Woman,Partial College,Skilled Manual,Owner,Single,1,0,Pacific,New South Wales,Port Macquarie,2444,1,70000,Yes,Unknown,Win-back
18310,61,Man,High School,Skilled Manual,Owner,Married,2,1,Pacific,New South Wales,Rhodes,2138,2,10000,No,Low,Cold
18311,35,Woman,High School,Skilled Manual,Owner,Married,1,0,North America,California,El Cajon,92020,0,40000,No,Moderate,Active
18312,35,Man,High School,Skilled Manual,Tenant,Single,2,0,North America,California,Daly City,94015,0,40000,No,Moderate,Almost Lost
18313,30,Woman,High School,Skilled Manual,Tenant,Single,2,0,North America,California,Burlingame,94010,0,30000,No,Low,Novice
18314,30,Man,High School,Skilled Manual,Tenant,Single,2,0,North America,British Columbia,Langley,V3A 4R2,0,30000,No,Low,Win-back
18315,30,Woman,High School,Skilled Manual,Owner,Married,2,0,North America,Illinois,Carol Stream,60188,0,30000,No,Low,Cold
18316,29,Man,High School,Skilled Manual,Tenant,Single,2,0,North America,Washington,Olympia,98501,0,30000,No,Low,Warm
18317,30,Woman,High School,Skilled Manual,Owner,Married,2,0,North America,British Columbia,Shawnee,V8Z 4N5,0,30000,No,Low,Active
18318,30,Man,High School,Skilled Manual,Owner,Married,2,0,North America,Washington,Lynnwood,98036,0,40000,Yes,Moderate,Warm
18319,67,Woman,Partial College,Clerical,Owner,Single,2,0,Pacific,New South Wales,Rhodes,2138,2,30000,No,Low,Almost Lost
18320,31,Man,Partial High School,Clerical,Tenant,Married,2,0,North America,British Columbia,Vancouver,V7L 4J4,0,30000,No,Low,Active
18321,31,Man,Partial High School,Clerical,Tenant,Single,2,0,North America,Oregon,Woodburn,97071,0,30000,No,Low,Almost Lost
18322,31,Man,Partial High School,Clerical,Tenant,Single,2,0,North America,British Columbia,Port Hammond,V6B 3P7,0,30000,No,Low,Active
18323,32,Man,High School,Skilled Manual,Owner,Single,2,0,North America,Washington,Edmonds,98020,0,40000,No,Moderate,Cold
18324,32,Man,High School,Skilled Manual,Tenant,Single,2,0,North America,British Columbia,Langford,V9,0,40000,Yes,Moderate,Novice
18325,72,Woman,Bachelors,Management,Owner,Married,2,0,Pacific,Tasmania,Hobart,7001,2,40000,No,Moderate,Cold
18326,71,Man,Bachelors,Management,Tenant,Married,2,0,Pacific,New South Wales,Matraville,2036,2,40000,No,Moderate,Active
18327,33,Man,Partial High School,Clerical,Owner,Single,2,0,North America,California,Berkeley,94704,0,30000,No,Low,Almost Lost
18328,33,Man,High School,Skilled Manual,Owner,Married,2,0,North America,California,Concord,94519,0,40000,No,Moderate,Warm
18329,31,Man,Partial High School,Clerical,Tenant,Single,2,0,North America,British Columbia,N. Vancouver,V7L 4J4,0,30000,No,Low,Warm High Value
18330,66,Woman,Graduate Degree,Management,Owner,Single,1,0,Pacific,Victoria,Sunbury,3429,2,60000,No,Moderate,Active
18331,64,Man,Partial College,Clerical,Tenant,Married,2,0,Pacific,Victoria,Cranbourne,3977,2,30000,Yes,Low,Active High Value
18332,70,Man,Partial College,Clerical,Tenant,Married,2,0,Pacific,Victoria,Cranbourne,3977,2,30000,Yes,Low,Best
18333,63,Woman,Partial College,Clerical,Owner,Single,2,0,Pacific,Queensland,Caloundra,4551,2,30000,No,Low,Novice
18334,69,Man,Partial College,Clerical,Tenant,Married,2,0,Pacific,South Australia,Cloverdale,6105,2,30000,Yes,Low,Warm High Value
18335,62,Man,Bachelors,Management,Owner,Married,2,0,Pacific,Queensland,Gold Coast,4217,2,40000,Yes,Moderate,Best
18336,68,Woman,Bachelors,Management,Owner,Married,2,0,Pacific,New South Wales,Malabar,2036,2,40000,Yes,Moderate,Active High Value
18337,62,Woman,Graduate Degree,Management,Owner,Single,1,0,Pacific,Queensland,Townsville,4810,2,50000,Yes,Moderate,Best
18338,57,Woman,Graduate Degree,Management,Owner,Single,1,0,Pacific,Victoria,Warrnambool,3280,2,50000,Yes,Moderate,Best
18339,34,Woman,Partial College,Skilled Manual,Owner,Single,1,0,North America,California,Bellflower,90706,0,40000,No,Moderate,Warm
18340,34,Woman,Partial College,Skilled Manual,Owner,Single,1,0,North America,California,Berkeley,94704,0,40000,No,Moderate,Novice
18341,34,Man,Partial College,Skilled Manual,Tenant,Single,1,0,North America,California,Coronado,92118,0,40000,No,Moderate,Novice
18342,34,Woman,Partial College,Skilled Manual,Owner,Single,1,0,North America,California,National City,91950,0,40000,No,Moderate,Almost Lost
18343,34,Man,Partial College,Skilled Manual,Tenant,Single,1,0,North America,California,Oakland,94611,0,40000,No,Moderate,Cold
18344,34,Man,Partial College,Skilled Manual,Owner,Single,1,0,North America,California,Woodland Hills,91364,0,60000,Yes,Moderate,Warm
18345,35,Woman,High School,Skilled Manual,Owner,Married,2,0,North America,British Columbia,Metchosin,V9,0,40000,No,Moderate,Warm
18346,30,Woman,Partial College,Skilled Manual,Tenant,Single,1,0,North America,California,Imperial Beach,91932,0,30000,No,Low,Almost Lost
18347,36,Woman,Partial College,Skilled Manual,Tenant,Single,1,0,North America,California,Palo Alto,94303,0,30000,No,Low,Cold
18348,36,Woman,Partial College,Skilled Manual,Tenant,Single,1,0,North America,California,San Gabriel,91776,0,30000,No,Low,Almost Lost
18349,36,Man,Partial College,Skilled Manual,Owner,Single,1,0,North America,California,Spring Valley,91977,0,30000,No,Low,Almost Lost
18350,37,Woman,Partial College,Skilled Manual,Owner,Married,1,0,North America,California,West Covina,91791,0,60000,Yes,Moderate,Warm
18351,38,Man,Partial College,Skilled Manual,Owner,Married,2,0,North America,California,Burlingame,94010,0,70000,Yes,Unknown,Active High Value
18352,37,Man,Bachelors,Management,Owner,Married,1,0,North America,California,Chula Vista,91910,0,80000,Yes,High,Novice
18353,38,Man,Bachelors,Management,Owner,Married,1,0,North America,Washington,Renton,98055,0,80000,Yes,High,Active High Value
18354,43,Man,Graduate Degree,Management,Owner,Married,0,0,North America,California,Burlingame,94010,0,170000,No,High,Almost Lost
18355,42,Man,Bachelors,Management,Owner,Married,1,4,North America,British Columbia,Haney,V2W 1W2,4,90000,No,High,Active
18356,42,Man,Partial College,Skilled Manual,Owner,Married,2,4,North America,British Columbia,Sooke,V0,4,90000,No,High,Active
18357,42,Woman,Bachelors,Management,Owner,Married,3,0,North America,Washington,Issaquah,98027,2,100000,Yes,High,Warm
18358,31,Man,Partial College,Skilled Manual,Tenant,Married,1,0,North America,California,Downey,90241,0,30000,No,Low,Almost Lost
18359,31,Woman,Partial College,Skilled Manual,Tenant,Single,1,0,North America,California,Newport Beach,92625,0,60000,No,Moderate,Novice
18360,31,Man,Partial College,Skilled Manual,Owner,Married,1,0,North America,California,Santa Cruz,95062,0,60000,Yes,Moderate,Warm
18361,30,Man,Partial College,Skilled Manual,Tenant,Single,2,0,North America,California,West Covina,91791,0,60000,Yes,Moderate,Warm
18362,32,Woman,High School,Skilled Manual,Tenant,Married,2,0,North America,British Columbia,Cliffside,V8Y 1L1,0,40000,Yes,Moderate,Novice
18363,32,Man,High School,Skilled Manual,Owner,Married,2,0,North America,British Columbia,Cliffside,V8Y 1L1,0,40000,Yes,Moderate,Novice
18364,32,Man,Partial College,Skilled Manual,Tenant,Married,1,0,North America,Washington,Edmonds,98020,0,40000,No,Moderate,Almost Lost
18365,32,Man,Partial College,Skilled Manual,Owner,Married,1,0,North America,Washington,Renton,98055,0,40000,No,Moderate,Cold
18366,32,Woman,Partial College,Skilled Manual,Tenant,Married,2,0,North America,California,La Jolla,92806,0,60000,Yes,Moderate,Warm
18367,65,Man,Partial High School,Clerical,Owner,Married,2,1,Pacific,New South Wales,Rhodes,2138,2,10000,No,Low,Novice
18368,39,Man,Graduate Degree,Skilled Manual,Owner,Married,0,1,North America,British Columbia,Cliffside,V8Y 1L1,1,60000,Yes,Moderate,Active High Value
18369,39,Woman,Graduate Degree,Skilled Manual,Owner,Married,0,1,North America,California,Chula Vista,91910,1,60000,Yes,Moderate,Warm
18370,39,Man,Graduate Degree,Skilled Manual,Owner,Married,0,1,North America,California,Santa Cruz,95062,1,60000,Yes,Moderate,Warm
18371,39,Woman,Graduate Degree,Skilled Manual,Owner,Married,0,1,North America,Washington,Lynnwood,98036,1,60000,Yes,Moderate,Warm
18372,38,Man,Graduate Degree,Skilled Manual,Owner,Married,0,1,North America,British Columbia,Westminster,V3L 1E7,1,50000,Yes,Moderate,Novice
18373,32,Woman,Bachelors,Skilled Manual,Owner,Married,0,1,North America,Oregon,Beaverton,97005,1,50000,Yes,Moderate,Warm
18374,35,Man,Partial College,Professional,Owner,Married,0,2,North America,Washington,Puyallup,98371,5,100000,No,High,Almost Lost
18375,46,Woman,Bachelors,Management,Owner,Married,4,0,North America,California,Redwood City,94063,2,150000,Yes,High,Novice
18376,48,Woman,Partial College,Professional,Owner,Married,0,2,North America,California,Novato,94947,3,70000,Yes,Unknown,Novice
18377,48,Woman,Partial College,Professional,Owner,Single,1,2,North America,British Columbia,Metchosin,V9,3,70000,Yes,Unknown,Warm
18378,49,Man,Partial College,Professional,Tenant,Married,2,0,North America,California,Santa Monica,90401,3,80000,Yes,High,Novice
18379,43,Woman,Partial College,Professional,Tenant,Married,2,0,North America,British Columbia,Port Hammond,V6B 3P7,3,80000,Yes,High,Warm
18380,54,Woman,Partial College,Professional,Owner,Married,1,1,North America,Oregon,Milwaukie,97222,2,80000,No,High,Cold
18381,54,Woman,Partial College,Professional,Owner,Single,1,1,North America,California,Chula Vista,91910,2,90000,Yes,High,Novice
18382,47,Woman,Partial College,Professional,Owner,Married,2,3,North America,British Columbia,Langley,V3A 4R2,4,80000,No,High,Warm
18383,41,Woman,Partial College,Professional,Owner,Single,1,0,North America,Washington,Marysville,98270,0,90000,No,High,Cold
18384,42,Woman,Partial College,Professional,Tenant,Single,1,0,North America,Washington,Port Orchard,98366,0,90000,No,High,Almost Lost
18385,36,Man,Bachelors,Management,Owner,Married,4,2,North America,California,Burbank,91502,4,110000,No,High,Active
18386,47,Man,Partial College,Professional,Owner,Married,3,3,North America,California,El Cajon,92020,4,120000,Yes,High,Novice
18387,41,Man,Bachelors,Management,Owner,Married,4,2,North America,California,National City,91950,3,130000,No,High,Almost Lost
18388,47,Woman,Bachelors,Management,Owner,Married,2,1,North America,California,Spring Valley,91977,3,150000,Yes,High,Novice
18389,48,Man,Partial College,Professional,Tenant,Single,2,4,North America,British Columbia,Cliffside,V8Y 1L1,5,80000,Yes,High,Warm
18390,43,Man,Partial College,Professional,Owner,Married,2,4,North America,British Columbia,Cliffside,V8Y 1L1,5,80000,No,High,Active
18391,48,Woman,Partial College,Professional,Owner,Single,2,4,North America,British Columbia,N. Vancouver,V7L 4J4,5,80000,No,High,Almost Lost
18392,42,Woman,Partial College,Professional,Tenant,Single,2,4,North America,British Columbia,Royal Oak,V8X,5,80000,Yes,High,Warm
18393,48,Woman,Partial College,Professional,Owner,Married,3,2,North America,Oregon,Lake Oswego,97034,1,100000,Yes,High,Novice
18394,48,Man,Partial College,Professional,Owner,Married,3,2,North America,Washington,Renton,98055,1,100000,Yes,High,Active High Value
18395,48,Man,Partial College,Professional,Owner,Married,4,2,North America,Oregon,Woodburn,97071,1,100000,Yes,High,Novice
18396,42,Man,Partial College,Professional,Owner,Married,4,2,North America,Washington,Yakima,98901,1,100000,No,High,Warm
18397,48,Man,Partial College,Professional,Owner,Married,4,2,North America,Georgia,Byron,31008,3,100000,No,High,Novice
18398,48,Man,Bachelors,Management,Owner,Single,3,3,North America,California,Colma,94014,1,110000,Yes,High,Novice
18399,48,Woman,Partial College,Professional,Owner,Single,4,3,North America,California,Concord,94519,1,120000,Yes,High,Active High Value
18400,42,Man,High School,Professional,Owner,Single,4,3,North America,California,Grossmont,91941,1,120000,Yes,High,Novice
18401,49,Man,Partial College,Professional,Owner,Single,3,4,North America,British Columbia,Metchosin,V9,5,70000,Yes,Unknown,Warm
18402,49,Woman,Partial College,Professional,Owner,Married,3,4,North America,Washington,Ballard,98107,5,80000,No,High,Warm
18403,49,Woman,Partial College,Professional,Owner,Single,3,4,North America,Washington,Ballard,98107,5,80000,Yes,High,Novice
18404,49,Woman,Partial College,Professional,Owner,Married,3,4,North America,Washington,Chehalis,98532,5,80000,No,High,Warm
18405,49,Woman,Bachelors,Management,Owner,Married,3,3,North America,California,Berkeley,94704,1,110000,No,High,Cold
18406,43,Man,Bachelors,Management,Tenant,Single,2,3,North America,California,Imperial Beach,91932,1,130000,Yes,High,Novice
18407,54,Woman,High School,Professional,Tenant,Married,2,0,North America,British Columbia,Westminster,V3L 1E7,2,60000,No,Moderate,Warm High Value
18408,54,Man,High School,Professional,Owner,Single,2,0,North America,Washington,Burien,98168,2,60000,No,Moderate,Novice
18409,55,Woman,High School,Professional,Tenant,Married,2,0,North America,California,Bellflower,90706,2,60000,Yes,Moderate,Warm
18410,54,Man,High School,Professional,Tenant,Married,2,0,North America,California,Imperial Beach,91932,2,60000,No,Moderate,Warm
18411,55,Man,High School,Professional,Tenant,Married,2,0,North America,British Columbia,Westminster,V3L 1E7,2,60000,No,Moderate,Cold
18412,55,Woman,High School,Professional,Owner,Single,0,3,North America,California,El Cajon,92020,4,70000,Yes,Unknown,Novice
18413,55,Man,Partial College,Professional,Owner,Married,1,2,North America,California,Imperial Beach,91932,3,80000,Yes,High,Novice
18414,75,Woman,Partial College,Professional,Tenant,Married,2,0,North America,Oregon,Beaverton,97005,3,40000,Yes,Moderate,Warm
18415,74,Woman,Graduate Degree,Management,Owner,Married,2,0,North America,California,Burlingame,94010,4,70000,Yes,Unknown,Novice
