CustomerKey,EnglishEducation,Gender,HouseOwner,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,Region,YearlyIncome,Income category,ManagerialSegment
18572,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
16074,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
14594,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
20072,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
28825,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
25394,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
27272,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
19201,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
12925,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
15509,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
23289,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
20116,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
18574,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
20071,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
19139,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
18687,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
11618,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
22336,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
28826,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
19135,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
19233,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
16963,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
22281,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
20130,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
23869,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
17590,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
13891,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
16978,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
18569,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
19136,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
16214,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
28670,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
18546,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
12906,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
22335,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
28802,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
19683,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
23019,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
26815,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
25380,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
27271,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
28654,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
26337,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
27099,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
19993,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
12793,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
27076,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
28682,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
13862,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
18675,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
28843,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
28823,Graduate Degree,Man,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
18577,Graduate Degree,Woman,Owner,Married,0,0,North America,60000,Moderate,Almost Lost
23906,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Almost Lost
21092,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
28403,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
23925,Bachelors,Woman,Tenant,Married,0,0,Europe,40000,Moderate,Almost Lost
19350,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
27820,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
24102,Bachelors,Man,Tenant,Married,0,0,Europe,40000,Moderate,Almost Lost
29388,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
14820,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
25646,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
14961,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
23922,Bachelors,Man,Tenant,Married,0,0,Europe,40000,Moderate,Almost Lost
29390,Bachelors,Woman,Owner,Single,0,0,Europe,40000,Moderate,Almost Lost
22665,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Almost Lost
12505,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
12504,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
27819,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
19503,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
16444,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
12845,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
25647,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
22500,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Almost Lost
25657,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
25642,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
21104,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
25656,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
12508,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
28416,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
22687,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
19500,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
28377,Bachelors,Man,Tenant,Married,0,0,Europe,40000,Moderate,Almost Lost
29401,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
24089,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
14821,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
14812,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
28415,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
17821,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
12848,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
27797,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
23921,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Almost Lost
11555,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
16292,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
29411,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
12471,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
17820,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
25655,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
22667,Bachelors,Man,Owner,Single,0,0,Europe,40000,Moderate,Almost Lost
19475,Bachelors,Woman,Tenant,Married,0,0,Europe,40000,Moderate,Almost Lost
28397,Bachelors,Woman,Tenant,Married,0,0,Europe,40000,Moderate,Almost Lost
12506,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
12838,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
24103,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
27821,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
19455,Bachelors,Man,Owner,Single,0,0,Europe,40000,Moderate,Almost Lost
25641,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
13805,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
22669,Bachelors,Woman,Owner,Single,0,0,Europe,40000,Moderate,Almost Lost
22668,Bachelors,Woman,Tenant,Married,0,0,Europe,40000,Moderate,Almost Lost
12844,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
19346,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
19348,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
14811,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
23920,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Almost Lost
13809,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
11567,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
23907,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Almost Lost
18004,Bachelors,Woman,Tenant,Married,0,0,Europe,40000,Moderate,Almost Lost
12493,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Almost Lost
14963,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Novice
27810,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Novice
24067,Bachelors,Woman,Tenant,Single,0,0,Europe,40000,Moderate,Warm
13781,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Win-back
26860,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Cold
22678,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Cold
28405,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Cold
28417,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Cold
16285,Bachelors,Woman,Tenant,Married,0,0,Europe,40000,Moderate,Novice
16307,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm High Value
23924,Bachelors,Woman,Tenant,Single,0,0,Europe,40000,Moderate,Cold
16434,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Cold
16406,Bachelors,Man,Tenant,Married,0,0,Europe,40000,Moderate,Win-back
20911,Bachelors,Woman,Tenant,Married,0,0,Europe,40000,Moderate,Warm
13772,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm High Value
12497,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Cold
17811,Bachelors,Woman,Tenant,Married,0,0,Europe,40000,Moderate,Best
20922,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Warm High Value
29367,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Warm
24091,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Warm
26869,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Cold
29399,Bachelors,Woman,Owner,Single,0,0,Europe,40000,Moderate,Win-back
11589,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Cold
24092,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm
12821,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Active
19474,Bachelors,Woman,Owner,Single,0,0,Europe,40000,Moderate,Active High Value
19360,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Win-back
26827,Bachelors,Woman,Tenant,Single,0,0,Europe,40000,Moderate,Warm
25488,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm
25502,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Novice
22636,Bachelors,Woman,Tenant,Single,0,0,Europe,40000,Moderate,Novice
14975,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Active High Value
17819,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Novice
25635,Bachelors,Man,Tenant,Married,0,0,Europe,40000,Moderate,Cold
18013,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Novice
27809,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Cold
27775,Bachelors,Woman,Tenant,Single,0,0,Europe,40000,Moderate,Cold
19454,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Best
20923,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm High Value
14816,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Novice
12498,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Cold
29391,Bachelors,Woman,Tenant,Single,0,0,Europe,40000,Moderate,Win-back
13782,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm High Value
19341,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Win-back
14794,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Active High Value
16293,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Cold
14968,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Cold
13804,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Novice
17979,Bachelors,Woman,Tenant,Married,0,0,Europe,40000,Moderate,Active High Value
14939,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Win-back
13783,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Warm High Value
19364,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Best
11585,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Novice
22501,Bachelors,Man,Owner,Single,0,0,Europe,40000,Moderate,Cold
24112,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm
19324,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Win-back
13810,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Novice
19452,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Active High Value
26829,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Active High Value
20917,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm
27795,Bachelors,Woman,Tenant,Single,0,0,Europe,40000,Moderate,Cold
14958,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Novice
17825,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Best
26868,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Cold
17792,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Cold
16297,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm High Value
29360,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Warm
14831,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Best
27817,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Novice
16294,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Cold
29369,Bachelors,Man,Owner,Single,0,0,Europe,40000,Moderate,Novice
14830,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Win-back
11550,Bachelors,Woman,Owner,Single,0,0,Europe,40000,Moderate,Win-back
29368,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Warm
19340,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Best
19361,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Win-back
26870,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Cold
20931,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Active High Value
21087,Bachelors,Woman,Tenant,Single,0,0,Europe,40000,Moderate,Warm
12856,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Win-back
16435,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Novice
22648,Bachelors,Woman,Tenant,Single,0,0,Europe,40000,Moderate,Warm
21093,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Win-back
25479,Bachelors,Man,Tenant,Married,0,0,Europe,40000,Moderate,Warm
12857,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Win-back
25480,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Warm
19359,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Win-back
20891,Bachelors,Man,Tenant,Married,0,0,Europe,40000,Moderate,Cold
20892,Bachelors,Man,Tenant,Married,0,0,Europe,40000,Moderate,Warm
22509,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm
16263,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Warm High Value
25651,Bachelors,Man,Tenant,Married,0,0,Europe,40000,Moderate,Warm
19325,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm High Value
18019,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm High Value
24101,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Cold
25634,Bachelors,Woman,Tenant,Single,0,0,Europe,40000,Moderate,Warm
21105,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Win-back
16287,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Best
25478,Bachelors,Woman,Tenant,Married,0,0,Europe,40000,Moderate,Warm
12490,Bachelors,Woman,Tenant,Married,0,0,Europe,40000,Moderate,Warm High Value
25501,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Novice
25462,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Cold
19486,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Novice
25636,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Novice
17793,Bachelors,Woman,Owner,Married,0,0,Europe,40000,Moderate,Warm High Value
19362,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Win-back
22664,Bachelors,Woman,Tenant,Married,0,0,Europe,40000,Moderate,Warm
28395,Bachelors,Man,Tenant,Single,0,0,Europe,40000,Moderate,Warm High Value
13820,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Warm High Value
25658,Bachelors,Man,Tenant,Married,0,0,Europe,40000,Moderate,Cold
26854,Bachelors,Man,Owner,Single,0,0,Europe,40000,Moderate,Warm
24068,Bachelors,Man,Tenant,Married,0,0,Europe,40000,Moderate,Warm
23938,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Cold
11596,Bachelors,Man,Owner,Married,0,0,Europe,40000,Moderate,Warm
